kf, mse, mae, mape, r2
1,0.09864180305189571,0.25052167935279906,0.07355974400132552,0.3787595223696407
1,0.13993638825672658,0.33466686357811437,0.10378677127013548,0.11868856824585883
1,0.12653460297981234,0.30965120106871497,0.09470039379793346,0.2030922513592902
1,0.11853326720060102,0.28830312970464816,0.09099108521418135,0.2534842100154292
1,0.14821502300313832,0.3219275550991688,0.09700659505861524,0.06655019643119964
2,0.07081754095155485,0.21320286016677462,0.07006856508635628,0.09763794405599768
2,0.22304033452027533,0.2996397999051885,0.10251011166495086,-1.8419955298057382
2,0.06190466618595357,0.19535984389233393,0.06484249272171203,0.21120641720251987
2,0.16263094075906084,0.28251132764566167,0.09504386420733177,-1.072254812742567
2,0.14383298581039633,0.25934870043977687,0.087623564952589,-0.832729957076886
3,0.10389968202384732,0.26646411985478935,0.07863237314713917,-1.1871771011119696
3,0.0857588530763127,0.23876875417061705,0.07155948411955051,-0.8052971482923827
3,0.07464201335747427,0.22267830225372573,0.06675632810518009,-0.571278171562553
3,0.06983091434105385,0.19929272992903466,0.0591804432033881,-0.4700004256164021
3,0.0918758163335206,0.24923080636430553,0.07420234632588603,-0.9340644525218378
4,0.1019759048566073,0.26814439233569326,0.08246026506262247,0.19010425661374053
4,0.10447132300542437,0.2656379978263522,0.08056479850282118,0.17028556964511188
4,0.1102206101132825,0.26435714065724236,0.0817298771420619,0.12462455626447788
4,0.10892089071903346,0.2823641116847825,0.08566050654472743,0.13494696729362265
4,0.10694378646633387,0.2681290021067743,0.08537340648658347,0.15064918950723138
5,0.05072839087912791,0.19098991530538809,0.060456362723483044,0.028108261018424008
5,0.021868928277348498,0.11873447325632108,0.03713306627067561,0.581019023769575
5,0.024836926674968028,0.1416038938442436,0.04437828306950276,0.5241559324322185
5,0.03404128775185673,0.15401484545862346,0.049251391556969504,0.34781202839341796
5,0.03960495129784232,0.16437705475283942,0.05317831661959474,0.24121927934091159
6,0.04709388360341439,0.1933631734555929,0.05709108580822655,0.6243161611009485
6,0.07584798419638557,0.24109935731540313,0.07474220580799736,0.3949349746643789
6,0.04688134656822343,0.1895695764156865,0.05709281474758066,0.6260116409208156
6,0.03738868408899304,0.1688462441077934,0.05188233145592003,0.7017378203882423
6,0.04142471698681873,0.18861952484361194,0.057377198893645016,0.669541020783716
7,0.14951470029781094,0.2608061511569028,0.07292359280505374,-0.1161429435807948
7,0.15367217076652623,0.2805892112334409,0.07920651436721088,-0.14717889735362943
7,0.17510468516191058,0.28385326952263606,0.08001984691072414,-0.3071748687059681
7,0.12302891247314127,0.2503525508967232,0.07115757095708973,0.08157624474517089
7,0.15081766558519866,0.26486685111736263,0.07453058614091393,-0.1258697163218816
8,0.038901190500248595,0.15400205336756967,0.04615777349972201,0.5224746064629284
8,0.08819974339016608,0.24361551512775462,0.07239433647709329,-0.08268195987443194
8,0.05937948250537064,0.18489228551082712,0.054478919456274075,0.271096581190142
8,0.06808042205007826,0.20473191033037547,0.0608502355517565,0.16428957793911747
8,0.06583423932984794,0.202401342015434,0.05923842149461671,0.19186223763515686
